,medium,time_control,age_diff,home_country_diff,rating_diff,players_sex,first_game_diff,n_tour_diff,n_game_diff,score_diff,n_games_higher,n_upset_higher,n_peo,n_upset_peo,upset
1496,online,blitz,10,0,237.0,MM,0,9,44,0.0067437379576108,0,0,0,0,0
1497,online,blitz,23,0,264.0,MM,0,-11,-62,0.03669170335837,25,8,0,0,1
1498,online,blitz,-31,0,370.0,MF,0,-5,-26,0.1307692307692307,12,5,0,0,0
1499,online,blitz,-6,0,389.0,MM,0,-9,-57,0.1062271062271063,30,5,0,0,0
1500,online,blitz,-22,0,431.0,MM,0,-2,5,0.1136283807516684,26,5,0,0,0
1501,online,blitz,10,0,244.0,MM,0,0,-2,-0.0386700913242008,11,2,0,0,0
1502,online,blitz,26,0,210.0,MM,0,9,42,-0.0471808014911463,0,0,0,0,0
1503,online,blitz,-32,0,227.0,MM,0,5,47,0.0269743589743589,7,4,0,0,0
1504,online,blitz,33,0,224.0,MM,0,-1,-13,0.0546046046046045,12,5,0,0,1
1505,online,blitz,-18,0,217.0,MM,0,-9,-38,0.0915608663181478,11,0,0,0,0
1506,online,blitz,-1,0,283.0,MF,0,-19,-167,-0.0087003103295404,39,12,0,0,0
1507,online,blitz,-30,0,272.0,MM,0,9,56,0.0459770114942528,2,1,0,0,0
1508,online,blitz,-15,0,364.0,MM,0,-4,-14,0.0225950782997762,21,7,0,0,1
1509,online,blitz,4,0,201.0,MM,0,-13,-83,-0.0132016632016632,12,5,0,0,0
1510,online,blitz,-3,0,267.0,MM,0,2,-19,0.1144963144963144,0,0,0,0,1
1511,online,blitz,17,0,419.0,MM,0,0,-14,0.12629878200348,21,7,0,0,1
1512,online,blitz,-2,0,410.0,MF,0,-11,-75,0.0476190476190475,44,18,0,0,0
1513,online,blitz,31,0,424.0,MF,0,-13,-46,0.1611869313482217,16,2,1,1,0
1514,online,blitz,10,0,434.0,MM,0,10,62,0.0166942931565237,7,4,0,0,0
1515,online,blitz,-19,0,317.0,MM,0,-7,-44,-0.0878723404255318,25,5,0,0,0
1516,online,blitz,20,0,212.0,MM,0,0,-1,-0.0088568729333963,11,2,3,0,1
1517,online,blitz,-7,0,342.0,MM,0,-7,-18,0.0071608391608392,25,8,0,0,0
1518,online,blitz,-30,0,257.0,MF,0,22,192,0.1170154933405817,12,5,0,0,0
1519,online,blitz,34,0,303.0,MM,0,7,6,0.0703703703703704,0,0,0,0,0
1520,online,blitz,-10,0,365.0,MM,0,-3,-35,0.0559284116331095,21,7,0,0,1
1521,online,blitz,3,0,588.0,MM,0,2,8,0.1434482758620689,16,6,0,0,0
1522,online,blitz,0,0,533.0,MF,0,29,187,0.1484290357529795,5,2,0,0,0
1523,online,blitz,9,0,224.0,MM,0,12,151,0.0600424839555273,12,5,0,0,0
1524,online,blitz,11,0,207.0,MM,0,-34,-242,0.0718074255405956,39,15,0,0,1
1525,online,blitz,10,0,226.0,MM,0,-17,-128,0.008309364014062,21,7,0,0,0
1526,online,blitz,-14,0,250.0,MF,0,-6,-32,0.181877444589309,12,5,1,0,0
1527,online,blitz,3,0,265.0,MF,0,6,3,0.1396378269617706,44,18,0,0,1
1528,online,blitz,-7,0,253.0,MM,0,10,51,0.0734054054054054,0,0,0,0,0
1529,online,blitz,-21,0,218.0,MM,0,5,46,0.0675195451314853,3,0,0,0,1
1530,online,blitz,30,0,244.0,MM,0,1,-11,0.0212836123795028,11,2,0,0,0
1531,online,blitz,9,0,245.0,MM,0,-18,-112,0.0242875976067336,39,15,0,0,0
1532,online,blitz,26,0,299.0,MM,0,-8,-27,-0.1134253677357125,25,8,0,0,0
1533,online,blitz,-21,0,212.0,MM,0,3,47,0.0506189613526569,23,7,0,0,0
1534,online,blitz,2,0,329.0,MF,0,8,73,0.0697627460878343,44,18,2,1,0
1535,online,blitz,7,0,249.0,MM,0,4,-15,0.0,0,0,0,0,1
1536,online,blitz,-11,0,498.0,MM,0,26,163,0.2653521126760563,16,6,0,0,0
1537,online,blitz,-4,0,433.0,MM,0,-2,-16,-0.0350518276050191,25,5,0,0,0
1538,online,blitz,31,0,236.0,MM,0,-2,-48,0.0308641975308642,0,0,0,0,0
1539,online,blitz,2,0,269.0,MM,0,-11,-79,-0.0291862604784297,11,2,0,0,1
1540,online,blitz,-5,0,315.0,MM,0,-14,-106,0.1101919775245824,21,7,0,0,1
1541,online,blitz,-15,0,283.0,MF,0,-4,-33,0.0649867374005305,12,5,0,0,1
1542,online,blitz,19,0,225.0,MF,0,-10,-107,-0.0080443828016644,44,18,0,0,1
1543,online,blitz,-14,0,208.0,MM,-1,31,238,0.1869747899159664,0,0,0,0,1
1544,online,blitz,-2,0,422.0,MM,0,-37,-339,0.1959507042253521,71,14,0,0,0
1545,online,blitz,24,0,465.0,MM,0,-29,-267,0.2129961587708067,71,14,0,0,1
1546,online,blitz,-7,0,246.0,MM,0,-52,-497,0.1523034734917733,46,11,0,0,0
1547,online,blitz,10,0,200.0,MM,0,-8,-68,0.3852813852813853,7,1,0,0,0
1548,online,blitz,0,0,314.0,MM,0,19,192,0.0861472307335787,71,14,0,0,0
1549,online,blitz,20,0,278.0,MM,0,-10,-55,0.0611888111888112,20,5,0,0,0
1550,online,blitz,2,0,1174.0,MM,0,-3,-17,0.22008547008547,8,1,0,0,0
1551,online,blitz,0,0,1233.0,MM,0,12,136,-0.0729797979797979,17,8,0,0,0
1552,online,blitz,-1,0,595.0,MM,0,4,49,-0.0147679324894514,8,4,0,0,0
1553,online,blitz,1,0,595.0,MM,0,5,26,-0.0109803921568627,11,6,0,0,0
1554,online,blitz,-1,0,493.0,FM,0,9,75,0.0079281183932345,2,0,0,0,0
1555,online,blitz,-3,0,500.0,MM,0,1,10,0.125,3,0,0,0,0
1556,online,blitz,-1,0,477.0,MM,0,17,151,0.1498592870544089,8,4,0,0,1
1557,online,blitz,2,0,510.0,MF,0,19,154,0.062111801242236,3,1,0,0,0
1558,online,blitz,-1,0,586.0,MM,0,-8,-66,-0.0291603821015585,18,10,0,0,1
1559,online,blitz,4,0,583.0,MM,0,8,72,0.0010309278350515,6,3,0,0,0
1560,online,blitz,0,0,583.0,MM,0,-5,-31,0.1527777777777778,14,7,0,0,0
1561,online,blitz,-1,0,562.0,MM,0,25,291,0.092825940860215,31,15,0,0,0
1562,online,blitz,0,0,546.0,FM,0,-14,-52,-0.0007575757575758,22,6,0,0,0
1563,online,blitz,0,0,500.0,MM,0,7,55,-0.1423611111111111,4,2,0,0,0
1564,online,blitz,2,0,494.0,FM,0,-17,-143,-0.0253623188405797,45,14,1,0,0
1565,online,blitz,4,0,321.0,MM,0,8,73,0.0760309278350515,4,1,0,0,0
1566,online,blitz,-2,0,326.0,MM,0,18,223,0.0721887939958592,38,21,0,0,0
1567,online,blitz,-3,0,330.0,FM,0,8,71,0.0194444444444443,1,0,0,0,0
1568,online,blitz,1,0,844.0,MM,0,3,43,0.2658823529411765,12,4,0,0,1
1569,online,blitz,-3,0,602.0,FM,0,7,73,-0.0165474060822898,8,4,0,0,0
1570,online,blitz,4,0,223.0,MF,0,0,11,0.1021937185327259,10,4,0,0,0
1571,online,blitz,0,0,469.0,MM,0,0,7,-0.0075757575757575,2,0,0,0,0
1572,online,blitz,-1,0,544.0,MM,0,-1,-7,0.3024193548387097,13,3,0,0,0
1573,online,blitz,2,0,551.0,MF,0,20,157,0.193815331010453,3,1,0,0,0
1574,online,blitz,2,0,676.0,MM,0,17,144,0.4570697844355132,8,1,0,0,0
1575,online,blitz,0,0,461.0,MF,0,5,34,-0.1645833333333333,14,5,0,0,0
1576,online,blitz,3,0,577.0,FF,0,-3,-19,0.231981981981982,11,3,0,0,0
1577,online,blitz,0,0,367.0,FM,0,8,71,0.0194444444444443,4,0,0,0,0
1578,online,blitz,-1,0,259.0,MM,0,7,55,-0.0868055555555555,2,0,0,0,1
1579,online,blitz,0,0,303.0,FM,0,-4,-22,-0.0416666666666666,14,7,0,0,1
1580,online,blitz,2,0,305.0,MM,0,5,57,0.0670995670995671,22,6,0,0,0
1581,online,blitz,0,0,302.0,FM,0,-26,-165,-0.0565412767534513,32,11,0,0,1
1582,online,blitz,-1,0,304.0,MM,0,-10,-69,0.0120967741935483,31,15,0,0,0
1583,online,blitz,-1,0,686.0,MM,0,8,68,0.0609896432681242,2,0,0,0,1
1584,online,blitz,0,0,261.0,MM,0,-12,-99,-0.1517094017094017,18,10,0,0,0
1585,online,blitz,-2,0,533.0,MM,0,10,78,0.1413043478260869,3,0,0,0,0
1586,online,blitz,1,0,517.0,MM,0,17,133,0.4426632572777341,13,3,0,0,1
1587,online,blitz,-1,0,558.0,MF,0,15,129,0.2116653726708074,8,2,0,0,1
1588,online,blitz,0,0,436.0,MF,0,0,2,-0.0158730158730158,3,1,0,0,0
1589,online,blitz,0,0,529.0,MM,0,-1,-2,0.3568627450980391,8,1,0,0,0
1590,online,blitz,1,0,572.0,MM,0,-4,-16,-0.1769480519480519,17,8,0,0,0
1591,online,blitz,0,0,487.0,FM,0,6,55,-0.125,6,3,0,0,0
1592,online,blitz,-3,0,383.0,FM,0,5,46,-0.0261627906976744,14,7,0,0,0
1593,online,blitz,0,0,337.0,MM,0,-1,-1,0.0284011220196352,31,15,0,0,1
1594,online,blitz,-3,0,484.0,MF,0,-4,-23,0.1336805555555555,8,2,0,0,0
1595,online,blitz,-3,0,795.0,MM,0,6,66,0.0365141187925998,8,4,0,0,0
1596,online,blitz,3,0,247.0,MM,0,9,79,0.1176975945017181,3,1,0,0,1
1597,online,blitz,1,0,237.0,MM,0,-25,-159,-0.0140741382296899,32,11,0,0,1
1598,online,blitz,3,0,440.0,MM,0,0,0,0.2222222222222222,4,0,0,0,1
1599,online,blitz,2,0,400.0,MM,0,8,42,-0.0065359477124182,2,0,0,0,1
1600,online,blitz,-1,0,269.0,MM,0,22,149,0.0178571428571429,14,7,0,0,1
1601,online,blitz,0,0,571.0,FF,0,6,50,-0.0583333333333333,14,5,0,0,0
1602,online,blitz,0,0,674.0,MF,0,3,27,0.1173986486486486,11,3,0,0,0
1603,online,blitz,1,0,325.0,MM,0,-20,-155,0.0125338753387533,9,2,0,0,0
1604,online,blitz,3,0,398.0,MM,0,8,42,-0.0065359477124182,4,0,0,0,1
1605,online,blitz,2,0,330.0,MF,0,25,159,0.0095238095238096,14,5,0,0,0
1606,online,blitz,1,0,448.0,MM,0,-1,-14,0.0075757575757575,17,8,0,0,1
1607,online,blitz,0,0,377.0,MM,0,5,39,-0.2312499999999999,6,3,0,0,0
1608,online,blitz,0,0,213.0,MM,0,9,64,0.1591614906832297,4,0,0,0,1
1609,online,blitz,0,0,280.0,MF,0,-1,-9,0.1944444444444444,7,2,1,0,0
1610,online,blitz,-1,0,436.0,MM,0,16,148,0.018155757286192,8,4,0,0,1
1611,online,blitz,4,0,463.0,MM,0,10,88,0.1454753722794959,4,0,0,0,0
1612,online,blitz,0,0,429.0,FM,0,-28,-171,-0.0803784860557769,32,11,0,0,1
1613,online,blitz,-1,0,412.0,FM,0,-5,-37,-0.1600427350427351,18,10,0,0,1
1614,online,blitz,0,0,444.0,FF,0,8,56,-0.0344961240310077,14,5,0,0,0
1615,online,blitz,-1,0,435.0,MM,0,9,70,0.0963431786216596,2,0,0,0,0
1616,online,blitz,-2,0,537.0,MM,0,8,79,0.0259197324414715,8,4,0,0,1
1617,online,blitz,2,0,478.0,MM,0,-2,-19,0.2956349206349206,4,0,0,0,0
1618,online,blitz,1,0,288.0,MM,0,15,96,0.0299539170506912,31,15,0,0,1
1619,online,blitz,0,0,344.0,MF,0,-3,-22,0.1819819819819819,11,3,0,0,1
1620,online,blitz,-1,0,432.0,MM,0,18,147,0.1335403726708074,3,0,0,0,1
1621,online,blitz,-2,0,360.0,MM,0,-3,-4,-0.0598290598290598,8,4,0,0,0
1622,online,blitz,0,0,676.0,FF,0,10,79,0.0274086378737541,3,1,0,0,0
1623,online,blitz,-1,0,1003.0,MM,0,20,182,0.1329622758194187,12,4,0,0,0
1624,online,blitz,2,0,1074.0,MM,0,30,272,0.1486013986013986,6,1,0,0,0
1625,online,blitz,0,0,1019.0,MF,0,11,101,0.2769581782739678,61,15,0,0,1
1626,online,blitz,4,0,675.0,MM,0,0,0,-0.1034482758620689,5,2,0,0,1
1627,online,blitz,0,0,586.0,MF,0,25,222,0.2395382395382396,4,1,0,0,0
1628,online,blitz,-4,0,598.0,MM,0,-4,-14,0.0155670867309117,21,4,0,0,0
1629,online,blitz,-2,0,563.0,FM,0,12,109,0.1998746867167919,5,0,0,0,0
1630,online,blitz,2,0,578.0,MM,0,14,124,0.0349335136353392,5,2,0,0,0
1631,online,blitz,-1,0,332.0,MM,0,-15,-46,0.01972275618485,43,20,0,0,0
1632,online,blitz,1,0,451.0,MF,0,16,153,0.03206004521794,25,9,0,0,0
1633,online,blitz,0,0,798.0,MF,0,-12,-89,0.1669103313840156,61,15,0,0,0
1634,online,blitz,-2,0,620.0,MM,0,-21,-153,-0.0605875152998776,48,23,0,0,0
1635,online,blitz,0,0,678.0,MM,0,-3,-28,-0.0034055727554179,23,6,0,0,0
1636,online,blitz,2,0,465.0,MF,0,9,79,0.0329255596043727,5,0,0,0,0
1637,online,blitz,-2,0,288.0,MM,0,1,9,-0.0210526315789473,1,0,0,0,0
1638,online,blitz,1,0,372.0,MM,0,-33,-184,0.1206863087613058,43,20,0,0,0
1639,online,blitz,-2,0,501.0,FM,0,-6,-97,0.1426283099051977,79,30,0,0,0
1640,online,blitz,0,0,630.0,MM,0,-3,-11,-0.019047619047619,2,1,0,0,1
1641,online,blitz,0,0,386.0,FF,0,-13,-99,0.0324074074074073,61,15,0,0,1
1642,online,blitz,-2,0,649.0,MM,0,-24,-139,0.1169220519653564,56,19,0,0,0
1643,online,blitz,-1,0,301.0,MF,0,1,15,0.0432330827067669,13,3,0,0,1
1644,online,blitz,2,0,225.0,FM,0,-3,-27,-0.1646567717996289,12,4,0,0,1
1645,online,blitz,-1,0,276.0,MM,0,6,40,0.0471397998727515,7,4,0,0,0
1646,online,blitz,-2,0,466.0,MM,0,19,47,0.190346884319573,79,30,0,0,0
1647,online,blitz,-2,0,570.0,MM,0,3,34,-0.019047619047619,2,1,0,0,0
1648,online,blitz,0,0,597.0,FM,0,0,-7,-0.0153061224489795,12,4,0,0,0
1649,online,blitz,0,0,268.0,MM,0,-1,-9,-0.0652173913043477,3,0,0,0,0
1650,online,blitz,-3,0,362.0,MM,0,15,112,0.1752450980392156,5,0,0,0,1
1651,online,blitz,-1,0,398.0,MM,0,-3,-14,0.1833333333333333,5,0,0,0,0
1652,online,blitz,0,0,422.0,MM,0,17,122,0.0919117647058823,6,1,0,0,1
1653,online,blitz,0,0,405.0,MM,0,7,62,0.0171355498721228,3,0,0,0,1
1654,online,blitz,2,0,492.0,MM,0,7,84,-0.0962770826975892,5,2,0,0,0
1655,online,blitz,0,0,746.0,MM,0,0,5,0.0789473684210526,6,1,0,0,0
1656,online,blitz,3,0,318.0,MM,0,6,58,0.0946902654867256,1,0,0,0,0
1657,online,blitz,-2,0,208.0,FM,0,-22,-163,-0.1950904392764858,48,23,0,0,1
1658,online,blitz,0,0,939.0,MM,0,-3,-9,0.2547016274864376,37,10,0,0,0
1659,online,blitz,1,0,893.0,MM,0,-3,-12,0.0543478260869565,50,21,0,0,0
1660,online,blitz,1,0,919.0,MM,0,1,13,0.1810850439882698,19,4,0,0,1
1661,online,blitz,1,0,956.0,MM,0,6,41,0.0588235294117647,6,1,0,0,1
1662,online,blitz,-1,0,1009.0,MM,0,5,48,0.059011164274322,8,4,0,0,0
1663,online,blitz,4,0,1016.0,MM,0,-1,-10,-0.3020833333333333,9,2,0,0,1
1664,online,blitz,2,0,608.0,MM,0,25,201,0.1042573778422834,30,7,0,0,0
1665,online,blitz,1,0,597.0,MM,0,-1,0,-0.0714285714285715,8,1,0,0,0
1666,online,blitz,0,0,692.0,MM,0,-2,-13,0.196236559139785,19,4,0,0,1
1667,online,blitz,0,0,724.0,MM,0,5,53,0.0238095238095238,6,1,0,0,0
1668,online,blitz,3,0,564.0,MF,0,7,43,0.1578389830508474,2,0,0,0,0
1669,online,blitz,1,0,407.0,MM,0,-9,-65,0.0653153153153153,12,4,0,0,0
1670,online,blitz,1,0,376.0,MF,0,-2,-14,0.1632653061224489,8,3,0,0,0
1671,online,blitz,-3,0,567.0,MM,0,6,60,0.0984848484848485,4,1,0,0,0
1672,online,blitz,-1,0,790.0,MM,0,12,108,0.2521367521367522,3,1,0,0,0
1673,online,blitz,-3,0,295.0,MM,0,3,24,0.0613513513513512,17,6,0,0,0
1674,online,blitz,2,0,360.0,FM,0,3,25,-0.2168367346938775,9,3,0,0,1
1675,online,blitz,-2,0,336.0,MM,0,37,312,0.5786163522012578,0,0,0,0,0
1676,online,blitz,1,0,329.0,MM,0,5,22,0.0706521739130434,9,3,0,0,1
1677,online,blitz,2,0,584.0,FM,0,-5,-30,-0.0728493929217256,37,10,0,0,0
1678,online,blitz,-3,0,651.0,FM,0,0,2,-0.0461229946524064,8,4,0,0,0
1679,online,blitz,3,0,649.0,MM,0,3,24,0.0784615384615384,13,4,0,0,0
1680,online,blitz,2,0,358.0,MF,0,5,46,0.1051341589267285,32,16,0,0,1
1681,online,blitz,1,0,457.0,MM,0,-6,-66,-0.0822021116138763,30,7,0,0,1
1682,online,blitz,0,0,350.0,MM,0,-3,-7,-0.077660994327661,24,12,0,0,0
1683,online,blitz,-1,0,459.0,FM,0,5,43,-0.0918367346938775,4,1,0,0,1
1684,online,blitz,0,0,271.0,FM,0,1,3,0.0722222222222221,10,2,0,0,1
1685,online,blitz,0,0,394.0,MM,0,7,50,-0.0236486486486486,9,3,0,0,0
1686,online,blitz,2,0,383.0,MM,0,32,255,0.2214734950584006,7,2,0,0,1
1687,online,blitz,-3,0,272.0,MM,0,-3,7,-0.1218541345659989,8,2,0,0,0
1688,online,blitz,4,0,277.0,MF,0,-8,-62,-0.3553921568627451,32,16,0,0,1
1689,online,blitz,-1,0,679.0,MM,0,12,72,0.2901234567901234,3,1,0,0,0
1690,online,blitz,4,0,427.0,MM,0,-2,-18,-0.4583333333333333,9,3,0,0,0
1691,online,blitz,0,0,244.0,MF,0,1,6,0.0792925278219395,32,16,0,0,1
1692,online,blitz,1,0,1050.0,FM,0,4,34,0.0081632653061224,10,2,0,0,1
1693,online,blitz,1,0,245.0,MM,0,-11,-99,-0.0576923076923077,30,7,0,0,1
1694,online,blitz,1,0,372.0,MM,0,4,30,-0.0840336134453781,5,1,0,0,0
1695,online,blitz,-2,0,499.0,MM,0,1,12,0.0833333333333333,4,1,0,0,0
1696,online,blitz,2,0,831.0,MM,0,9,50,0.3314500941619585,3,1,0,0,0
1697,online,blitz,-1,0,409.0,MM,0,7,64,0.0871929824561402,17,6,0,0,0
1698,online,blitz,2,0,369.0,MM,0,28,244,0.1439316675165731,12,4,0,0,0
1699,online,blitz,0,0,293.0,MM,0,1,4,0.1722689075630252,3,0,0,0,0
1700,online,blitz,0,0,313.0,MM,0,-6,-51,-0.0425407925407925,30,7,0,0,1
1701,online,blitz,2,0,566.0,MM,0,1,-2,-0.1746031746031746,3,1,0,0,0
1702,online,blitz,-3,0,249.0,FM,0,8,62,0.0220588235294117,4,1,0,0,0
1703,online,blitz,0,0,497.0,MM,0,-2,-9,0.009049773755656,13,4,0,0,1
1704,online,blitz,0,0,739.0,MM,0,1,4,0.2310924369747899,0,0,0,0,1
1705,online,blitz,-2,0,230.0,MM,0,1,-4,0.1556521739130434,17,6,0,0,1
1706,online,blitz,3,0,245.0,MM,0,0,-4,0.0,6,1,0,0,0
1707,online,blitz,0,0,550.0,MM,0,-1,-2,0.1634615384615384,13,4,0,0,0
1708,online,blitz,2,0,886.0,MM,0,8,44,0.3203389830508474,10,2,0,0,1
1709,online,blitz,1,0,1305.0,MF,0,20,172,0.4916666666666667,2,0,0,0,0
1710,online,blitz,-1,0,1216.0,MF,0,-1,11,0.1794871794871795,8,2,0,0,0
1711,online,blitz,2,0,664.0,MM,0,42,388,0.2315983606557377,22,6,0,0,0
1712,online,blitz,-1,0,625.0,MM,0,2,10,0.0795454545454545,2,0,0,0,0
1713,online,blitz,-1,0,615.0,MM,0,0,3,0.1904761904761904,5,1,0,0,0
1714,online,blitz,0,0,636.0,MM,0,-24,-279,-0.0071227364185111,61,11,0,0,0
1715,online,blitz,0,0,609.0,MM,0,7,63,0.0978260869565217,8,4,0,0,1
1716,online,blitz,0,0,437.0,MM,0,-46,-404,-0.1150926612305411,35,13,0,0,0
1717,online,blitz,2,0,325.0,MF,0,2,8,-0.0311890838206627,4,1,1,1,0
1718,online,blitz,-3,0,443.0,MM,0,-21,-158,0.070350123649616,18,5,0,0,0
1719,online,blitz,2,0,455.0,MM,0,2,5,0.1751336898395722,5,0,0,0,1
1720,online,blitz,0,0,728.0,FF,0,-3,-9,0.1052631578947368,8,2,0,0,0
1721,online,blitz,0,0,530.0,MM,0,-26,-264,0.1442857142857142,61,11,0,0,0
1722,online,blitz,1,0,400.0,MM,0,-37,-295,-0.0970175438596491,35,13,0,0,0
1723,online,blitz,1,0,460.0,MM,0,1,-1,0.0523715415019763,8,4,0,0,0
1724,online,blitz,1,0,423.0,MM,0,53,438,0.1731436699857752,2,0,0,0,0
1725,online,blitz,0,0,850.0,FF,0,1,11,0.4802631578947368,2,0,0,0,0
1726,online,blitz,2,0,693.0,MF,0,2,30,-0.0086206896551724,8,2,0,0,0
1727,online,blitz,0,0,386.0,MF,0,8,67,0.1447368421052631,4,1,0,0,0
1728,online,blitz,1,0,285.0,FM,0,17,122,0.0477272727272727,2,0,0,0,1
1729,online,blitz,1,0,245.0,MM,0,7,61,-0.0366197183098591,2,0,0,0,1
1730,online,blitz,1,0,344.0,MM,0,6,54,0.0339685169842585,5,0,0,0,0
1731,online,blitz,-1,0,642.0,MF,0,-2,-7,0.1904761904761904,8,2,0,0,0
1732,online,blitz,2,0,664.0,MF,0,4,35,0.1746031746031746,8,2,0,0,0
1733,online,blitz,1,0,212.0,MM,0,5,50,-0.1270959087860496,4,0,0,0,1
1734,online,blitz,2,0,548.0,MM,0,1,4,-0.0780998389694042,8,4,0,0,0
1735,online,blitz,2,0,786.0,MF,0,8,55,0.5496031746031746,2,0,0,0,0
1736,online,blitz,3,0,1217.0,MM,0,14,191,-0.0227457627118643,12,2,0,0,0
1737,online,blitz,1,0,1171.0,MF,0,0,5,-0.0284577723378213,11,2,0,0,0
1738,online,blitz,3,0,1181.0,MM,0,9,82,0.2781609195402298,3,0,0,0,0
1739,online,blitz,3,0,1182.0,MF,0,4,49,0.1620192307692307,5,2,0,0,0
1740,online,blitz,1,0,1239.0,MM,0,2,26,-0.1964285714285714,0,0,0,0,0
1741,online,blitz,0,0,616.0,MM,0,-22,-152,-0.0351293867422899,52,19,0,0,0
1742,online,blitz,-2,0,596.0,MM,0,-1,5,0.0535714285714286,8,2,0,0,0
1743,online,blitz,0,0,529.0,FM,0,49,413,-0.0969696969696969,4,1,0,0,0
1744,online,blitz,2,0,548.0,MM,0,5,35,-0.0555555555555554,4,2,0,0,1
1745,online,blitz,0,0,577.0,FM,0,3,18,-0.0972222222222222,8,3,0,0,0
1746,online,blitz,4,0,583.0,MF,0,5,55,0.2463054187192118,11,1,0,0,0
1747,online,blitz,1,0,390.0,MF,0,8,128,-0.0773442622950819,22,12,0,0,0
1748,online,blitz,2,0,225.0,MM,0,2,10,0.0467836257309941,1,0,0,0,1
1749,online,blitz,1,0,484.0,FM,0,4,26,-0.1305555555555555,4,2,0,0,0
1750,online,blitz,1,0,378.0,MM,0,6,55,-0.0692307692307692,2,1,0,0,1
1751,online,blitz,-2,0,300.0,MM,0,-6,-20,-0.0610119047619047,14,5,0,0,0
1752,online,blitz,0,0,336.0,MF,0,1,6,0.2808441558441559,12,1,0,0,0
1753,online,blitz,0,0,250.0,MM,0,-1,-8,-0.0405836753305973,2,0,0,0,0
1754,online,blitz,2,0,522.0,FF,0,9,87,0.0822014051522248,8,1,0,0,0
1755,online,blitz,1,0,453.0,MM,0,-2,-15,-0.0888888888888888,4,1,0,0,0
1756,online,blitz,2,0,504.0,MM,0,2,9,-0.0421052631578946,4,2,0,0,1
1757,online,blitz,1,0,500.0,MM,0,10,73,0.230722891566265,5,1,0,0,0
1758,online,blitz,0,0,580.0,MM,0,21,185,0.2282359679266896,0,0,0,0,0
1759,online,blitz,2,0,455.0,MM,0,7,59,-0.0004105090311987,3,0,0,0,0
1760,online,blitz,3,0,471.0,MM,0,22,241,-0.0491111111111111,1,0,0,0,1
1761,online,blitz,0,0,671.0,MM,0,3,36,0.1901960784313725,0,0,0,0,0
1762,online,blitz,-1,0,769.0,MM,0,2,14,0.1685049019607842,11,3,0,0,0
1763,online,blitz,0,0,277.0,MM,0,7,57,0.1170168067226889,3,2,0,0,0
1764,online,blitz,0,0,203.0,MF,0,0,7,0.0468346253229974,1,1,0,0,0
1765,online,blitz,2,0,367.0,MF,0,-10,-60,0.0819805194805195,22,5,0,0,0
1766,online,blitz,2,0,387.0,FM,0,0,13,-0.1717171717171717,0,0,0,0,0
1767,online,blitz,-3,0,563.0,FM,0,28,256,-0.0295349811478843,52,19,0,0,0
1768,online,blitz,-2,0,397.0,MM,0,9,71,0.0932098765432098,5,1,0,0,1
1769,online,blitz,4,0,325.0,MM,0,-13,-107,0.0054805071690957,22,11,0,0,1
1770,online,blitz,-1,0,200.0,MM,0,-6,-41,-0.0491228070175437,4,1,0,0,1
1771,online,blitz,2,0,324.0,MM,0,8,38,0.1645833333333333,5,1,0,0,0
1772,online,blitz,-1,0,389.0,FF,0,55,451,0.3636363636363636,12,1,0,0,0
1773,online,blitz,0,0,566.0,MM,0,-2,-16,0.1372549019607842,11,3,0,0,0
1774,online,blitz,0,0,724.0,MF,0,-2,-6,0.1312499999999999,5,2,0,0,0
1775,online,blitz,3,0,269.0,MF,0,5,51,0.1087164750957854,1,1,0,0,0
1776,online,blitz,2,0,204.0,MM,0,-7,-50,-0.0333333333333333,4,1,0,0,1
1777,online,blitz,2,0,360.0,FM,0,14,112,-0.0606557377049179,4,2,0,0,1
1778,online,blitz,0,0,417.0,MF,0,-2,-10,0.2876588021778584,11,1,0,0,1
1779,online,blitz,0,0,887.0,MM,0,0,8,-0.15,0,0,0,0,0
1780,online,blitz,4,0,249.0,MM,0,-16,-129,-0.0419111816019033,22,11,0,0,0
1781,online,blitz,2,0,205.0,MM,0,4,42,0.0337164750957853,0,0,0,0,0
1782,online,blitz,1,0,205.0,FM,0,4,27,-0.0416666666666667,1,0,0,0,1
1783,online,blitz,1,0,559.0,MF,0,2,22,0.2603110209601081,11,1,0,0,0
1784,online,blitz,-2,0,385.0,FM,0,11,99,0.139344262295082,8,2,0,0,0
1785,online,blitz,3,0,368.0,MF,0,-12,-78,0.1034090909090909,22,5,0,0,0
1786,online,blitz,4,0,738.0,MM,0,0,-11,0.0298375706214689,12,2,0,0,0
1787,online,blitz,-1,0,333.0,MM,0,15,134,-0.0606529209621992,4,1,0,0,1
1788,online,blitz,1,0,408.0,MM,0,4,34,0.0051679586563306,1,0,0,0,0
1789,online,blitz,0,0,269.0,MF,0,1,-3,0.3851674641148326,12,1,0,0,1
1790,online,blitz,1,0,437.0,MM,0,5,41,-0.0431372549019607,4,2,0,0,0
1791,online,blitz,3,0,581.0,MM,0,-1,-18,0.0,14,1,0,0,1
1792,online,blitz,0,0,577.0,MM,0,-3,-11,0.1131709039548022,12,2,0,0,1
1793,online,blitz,4,0,545.0,MF,0,24,179,0.0211617754062575,11,2,0,0,1
1794,online,blitz,0,0,273.0,MM,0,0,0,-0.125,3,0,0,0,0
1795,online,blitz,-1,0,1034.0,MM,0,18,153,0.172680412371134,14,1,0,0,0
