Name,FideID,Rtg
dummy,dummy,dummy
Langeder Pia,1680218,0
Lipartia Nino,13636456,0
Mikelaishvili Barbare,13635190,0
Myagmar Tselmeg,4919939,0
Nukradze Mariam,13628844,0
Poleacova Anastasia,13912828,0
Sadvakassova Dilaila,13763210,0
Saginashvili Ketevan,13634518,0
Soyunova Nurana,14006537,0
Tran Le Vy,12423599,0
Yerlan Alua,13768310,0
Zhengis Adiya,13791494,0
Diao Sujia,39900738,1630
Sivanandan Bodhana,497592,1587
Veselow Zoe,497657,1532
Milner Romi,30997690,1357
Charvi A,25165518,1355
Arun Ria,28555678,1332
Makhina Viktoria,55669751,1331
Khalafvand Dorsa Sadat,36767522,1244
Mukhiddinova Nilufar,14224755,1243
Fady Heaven,10691448,1200
Tselmuun Ider,4923707,1183
Tischler Lema Garcia Maria Eduarda,324104401,1182
Tacas Granda Natalia Lisseth,3875393,1169
Zhumambayeva Aliya,13780980,1159
Samhita Pungavanam,25985000,1140
Wang Yi Xuan,652009300,1138
Sholpanbek Zhansaya,13775111,1133
Abdallah Yara,5530709,1128
Rzadkowska Lila,21083070,1125
Malcheva Niya,2947420,1102
Kim Nayoon,13215183,1101
Beigi Amin Bisan,36762741,1093
Kiryttopoulou Eleonora Kaisa,42140412,1068
Zhankarayeva Zhansaya,13781804,1068
Dabrowska Eliza,21076600,1045
Berikkyzy Alanna,13780719,1042
Wang Carol Huixin,4316991,1033
Nguyen Doan Bao Anh Angelina,41801202,1017
Stanica Maria,42204356,1010
Abibulla Inzhu,13764217,0
Ahmadli Mehriban,13451502,0
Asatiani Natali,13636715,0
Baimagambet Sara,13786016,0
Blakhina Viktoryia,13532839,0
Bolkvadze Nino,13636936,0
Classen Meara,34626956,0
Dograshvili Marta,13636677,0
Du Plessis Mia,14361965,0
Ediberidze Alexandra,13636685,0
Faghani Vosta Kolai Selena,36756423,0
Fire Nesli,2860481,0
Foong Livia,35824239,0
Giorgobiani Lili,13636723,0
Gorecka Laura,21092400,0
Hendler Felicitas,34616519,0
Iminova Zalina,14006510,0
Isakhanyan Nare,13320700,0
Jaliashvili Ketevan,13636545,0
Jijishvili Mariam,13637142,0
Karabas Beren Nisa,51620057,0
Khotoveli Noa,13637266,0
Khusnitdinova Husnorakhon,14228106,0
Kinzyabulatova Reana,55788025,0
Kiss Villo,17015421,0
Kokareva Sofya Dm,55770037,0
Kulagina Svetlana,55661459,0
Kuraeva Sofya Rom,55655211,0
Limari Sopia,13637126,0
Mahmudova Nilufar,14220873,0
Mamaliga Paula,13913700,0
Marakaeva Alina,55756271,0
Markova Varvara Vas,55698301,0
Meladze Anastasia,13636952,0
Meshkova Valeriia,55640702,0
Michidmaa Batsaikhan,4925050,0
Migriauli Mariam,13637070,0
Milojevic Dunja,9219662,0
Nagnibedovsky Elizabeth,2643200,0
Naneva Aleksandra,2950588,0
Nguyen Huynh Thien Thanh,12425257,0
Orozkojoeva Ainuru,13832735,0
Paunescu Aida,5908647,0
Pham Nhu Y,12430633,0
Poleacova Alexandra,13912810,0
Rekhviashvili Mariam,13635859,0
Saltkhutsishvili Sara,13636995,0
Sobirova Mumtozbegim,14227770,0
Sreekumar Gayathri,2640929,0
Tarielasvili Kira,23744235,0
Thimm Leelo Mia,4520378,0
Todua Lizi,13637304,0
Tronenkova Vilhelmine,11631880,0
Ziyadin Malika,13784854,0
Uskov Artem,34254854,2377
Movahed Sina,42520835,2345
Mamedov Edgar,13739980,2313
Dotzer Lukas,1666975,2245
Ahmad Khagan,13431552,2196
Delgerdalai Bayarjavkhlan,23727276,2190
Ilinca Ilinca Felix Antonio,54764998,2184
Rey Martinez Jaime,54549264,2168
Nurgaliyev Sauat,13726285,2133
Besou Hussain,16269950,2119
Mohammadyansichani Arshia,42593182,2117
Villa Tornero Alex,54501091,2114
Mompel Ferruz Xavier,54585775,2096
Bogdanov Artyom,13749200,2093
Tulendinov Dinmukhammed,13730860,2076
Udipi Kala Kishan,134178753,2075
Lisenkov Svyatoslav,34264183,2069
Sowinski Pawel,21881979,2050
Kuru Atilla,51607948,2042
Temirbekov Taimaz,34357904,2042
Dau Khuong Duy,12424722,2026
Zander Emil,1467123,2025
Vemparala Nikash,30960967,2016
Dinh Nho Kiet,12424730,1977
Fedosov Alexander,34288082,1956
Huh Isaak,13209590,1954
Goutham Krishna H,25983504,1940
Lebedev Artem S.,34272747,1932
Hebbar Eshaan,30974690,1931
Kharitonov Maksim,34272542,1930
Tudor Henry Edward,2409836,1927
Roubal Matyas,23727152,1923
Durucay Uygar,44591560,1918
Bukreev Stanislav,34252347,1889
Vaz Ethan,25940783,1885
Tan Yi Rui Ray,5826985,1884
Grooten Tommy,1068806,1862
Tregubenko Nikolay,34358978,1859
Shefer Uri,2843951,1848
Taragan Uri,2844044,1848
Lu Yunong Elias,16276426,1836
Federer Colin,1345117,1835
Vijayakumar Rishi,2408953,1830
Borne Felix,551039915,1829
Talgatov Nazar,13743694,1827
Adireddy Arjun,25647709,1823
Plotnikov Boris,34251197,1823
George Samir David,10657789,1818
Karaca Yigit,26314118,1813
Khoury Theo,480703,1813
Melnikov Fedor,34266984,1802
Chiari Cosimo,28548876,1801
Dhooge Servaas,268216,1797
Anghelescu Teodor-Stefan,1288318,1775
Alizada Pasham,13424491,1770
Azoulay Yehonatan,2839415,1765
Ghazaryan Narek E.,13318187,1757
Sarasketa Irastortza Oier,54728207,1756
Keneshbekov Elim,13816772,1732
Durovka Marek,14959542,1725
Ochedzan Filip,21892610,1714
Tang Benjamin,30964342,1713
Witczak Borys,21006490,1713
Das Aditeya,30975972,1712
Xing Zerui,3236714,1708
Liu William Rui,4313593,1700
Stefanovic Bosko,9212218,1695
Grybkauskas Pijus,12839175,1689
Koehalmi-Szabo Mihaly,1341863,1683
Harutyunyan Arman G.,13318632,1674
Bozorov Javokhir,14216957,1670
Kviriashvili Andria,13626957,1669
Khvedelidze Luka,13628801,1666
Zhauynbay Aldiyar,13780646,1658
Theodoridis Charalampos,25874675,1657
Wallinger Nikolaus,1670387,1657
Tabatadze Erekle,13630024,1643
Torosyan Volodya,13319051,1639
Mrinmoy Rajkhowa,25603426,1635
Stichter Constantin Paul,34603140,1620
Tolmacevs Romans,11618590,1618
Arakelyan Manvel,13317415,1617
Kabinazar Nurmukhammed,13750186,1616
Khazhatuly Alikhan,13731335,1611
Janukshan B,29945399,1605
Weerasekara Dishal Nimsara,9997431,1599
Sternfeld Tomer,2843919,1592
Sanjay Vasu,5828678,1579
Qian Eric,2637774,1572
Mukhsinov Mukhammad Yusuf,14216507,1556
Yun Hungi,13210670,1542
Omarsson Josef,2316102,1540
Sidorenja Radion,13527100,1530
Mahmudzade Yunis,13433717,1527
Ammous Mahmoud,5522153,1522
Siddharth Sai,5823404,1505
Qalabegashvili Data,13628720,1502
Gorkov Kirill,4516214,1501
Kazhmuratov Altair,13750208,1501
Mungal Ethan,14341646,1493
Atanasov Aleksandar,2937000,1485
Vandan Alankar Sawai,25973096,1481
Borizov Rustam,13772333,1476
Bokhodirov Abdulkodir,14211432,1470
Syzdyk Samir,13772538,1470
Sailaubay Aldiyar,13729357,1459
Isbatov Kanan,13428721,1437
Tsoy Maxim,13729349,1424
Koo Minjun,13209345,1406
Mezni Elyes,5516900,1402
Da Silva Kauan Salvagni Teles,22745580,1400
Utlu Mustafa Ali,26314878,1386
El Behi Hatem,5529581,1385
Guretchii Kirill,13911872,1385
Kavin Vijayakumar,33345791,1374
Chaladze Giorgi,13624920,1371
Nithik Reddy Bhavanam,33385106,1367
Zev Ganganbars,4905490,1356
Chankseliani Davit,13631306,1354
Zhu Charis,2638320,1350
Gvasalia Gaga,13624431,1320
Zizic Djordje,16507223,1309
Ghviniashvili Nodar,13630008,1287
Ortiz Bogdanov Santiago,4005953,1284
Kim Heeyou,13209736,1271
Kerimov Arlan,13816527,1242
Mane Arnav,2632705,1238
Evgeev Altan,34413464,1230
Babkin Kirill,13778811,1217
Vinesh Venkata Narayanaswamy,5829445,1201
Ozugur Bartu Okan,26321289,1197
Mouawad Antoni,5312710,1192
Gogiashvili Demetre,13625888,1183
Shamatava Ioseb,13629700,1175
Pezzotta Anakien,4006801,1172
Amkoladze Otar,13635220,1166
Tsetskhladze Shota,13623567,1166
Jafarov Oktay,34161651,1163
Zhukenov Amir,13765698,1157
Cumacenko Joris,12835579,1145
Deysel Kaleb,14341662,1108
Mefteh Mohamed,5517265,1074
Sultan Jabir Alzarooni,9319735,1028
Suleymanov Magomed,34394915,1009
Noh Woobin,13211978,1007
Ermias Caleb Yared,15708977,0
Askerov Nugzari,13637037,0
Bekbol Beibarys,447000503,0
Bekbol Ibrahim,447000490,0
Duurenkhishig Bat-Erdene,4920023,0
Mendes Aaron Reeve,25954938,1990
Smirnov Mark,13764594,1985
Liu Patrick,30966213,1961
Golis Wiktor,21055874,1955
Abdsattar Alisher,13749358,1934
Guo Ethan,30976359,1917
Vivaan Vishal Shah,25184237,1899
Lacan Rus David,651023075,1886
Aeschbacher Dimitri,551032830,1856
Kuandykuly Danis,13752260,1853
Vincenti Leonardo,28550820,1848
Kleimenov Nikolay,34414223,1845
Liu Zachary Hankun,2640287,1845
Kleschevnikov Arseny,55677282,1809
Jalving August,1471759,1778
Botiraliev Abdumajid,14222698,1762
Dushatov Timur,13781901,1759
Gabadadze Gabriel,13628364,1751
Batbaatar Baatar,4922360,1711
Radzimski Antoni,21052476,1709
Shilon Rahav Eliran,2844958,1708
Nicot Valentin,651002477,1705
Tatvidze Davit,13628470,1699
Unsal Gorkem,51607484,1697
Rana Oliver,30979560,1668
Goodrich Elliott,39902064,1662
Birmenko Nikolay,34401610,1654
Kiryttopoulos Ioannis,42118123,1652
Platonovs Nikolajs,11622598,1650
Yang Maxwell,30965268,1641
Wang Justin Zhide,4312830,1632
Damodaran Patrick,465429,1630
Kocharyan Vache,13318519,1627
Bryant Harry,489158,1625
Skytte Robert,1471775,1616
Kakavand Ramtin,32790597,1612
Ambartsumian Tyhran,34161112,1594
Bara Jan,23716150,1592
Pisarcik Richard,14967499,1578
Elhusseiny Eyad,10681523,1570
Sagi Elisha,2849640,1544
Stanica Andrei,1296698,1524
Akhmet Suleyman,13752111,1521
Obidjonov Oriyat,14222531,1518
Yue Tariq,30975182,1508
Bekmukhanov Sauran,1472844,1500
Gonzalez Argandona Manuel,54731445,1479
Dasiuk Roman,13526600,1477
Kim Donghan,13212842,1446
Anand Munkhbat,4918762,1441
Bulgak Damir,13528882,1440
Pantev Kaloyan,2941511,1437
Dauren Darmen,13755579,1435
Arzumanyan Avetik,13319515,1418
Zawal Krzysztof,21023255,1396
Przybys Bruno,21056048,1387
Bayarduuren Sainbileg,4919645,1380
Stepanyan Davit,13320823,1376
Tuvshintulga Tumurchudur,4910575,1364
Mnatsakanyan Aren,13320424,1353
Rutkowski Feliks,21064920,1352
Garakhanov Shamsi,13449214,1347
Ivarlac Vladislav,13912690,1343
Kuntelia Luka,13634372,1331
Huseynov Ahmed,13441949,1328
Norkeliunas Sarunas,12833967,1324
Yerseit Alim,13765639,1322
Miladinovic Mihajlo,9201933,1317
Amangeldy Ramazan,13755986,1316
Hong Joohyuk,13213687,1315
Garaev Tamerlan,34471014,1312
Tulepbergenov Arsen,13774263,1299
Krasin Boris Vsev,55700624,1296
Rashid Husain Alhammadi,9321020,1290
Haresh Venkata Narayanaswamy,5829437,1287
Stepanov Serafim,55617565,1286
Drugmand Benoit,271543,1284
Bedyovkin Nataniel Alexey,2855607,1283
Mamikonyan Artem T,55613993,1274
Ritesh Maddukuri,33364052,1272
Bundan Edward,34603042,1268
Amanov Asad,13807773,1264
Suleymanov Askhab,34394907,1245
Novodvorskiy Dmitriy Al,34477047,1244
Saadeddine Adam,5311110,1241
Emanouilov Radoslav,2945606,1233
Militonyan Movses,13319655,1231
Syzdykov Aituar,13765507,1229
Ikhsan Yersultan,13760904,1198
Suarishvili Nikoloz,13635131,1196
Inauri Alexi,13631578,1190
Khachapuridze Demetre,13633988,1172
Varosyan Hayk,13319698,1156
Gogava Luka,13631420,1148
Sobirov Afruzbek,14225867,1147
Tleuov Akhan,13765515,1147
Ghoniadze Daniel,13632655,1139
Shanidze Nikoloz,13634020,1139
Jgharkava Luka,13635301,1136
Lee Chase,13211897,1127
Bouslama Youssef,5528526,1120
Jangisherashvili Nikoloz,13635069,1119
Svanidze Ioane,13634798,1119
Yerseit Amir,13765710,1116
Peric Toman,16507010,1115
Obidov Biloliddin,14225271,1094
Tsulaia Nika,13634941,1088
Osetrov Prokhor,55647235,1086
Borodkin Yan,34480552,1080
Oybekov Ozodbekjon,14218739,1078
Khassenov Miras,13782835,1075
Gvozdev Artjom,4517741,1062
Achour Ahmed Aziz,5531314,1053
Garbuzov Artem,124277382,1053
Jangavadze Giorgi,13636707,1030
Wang Zixuan(Sd),8636974,1026
Chighvinadze Luka,13634143,1022
Kinzyabulatov Roman,34391606,1010
Alshibaia Nikoloz,13636006,0
Badenhorst Matthew,14350777,0
Beritan Mehmet Cemal,51620383,0
Blakhin Kiryl,13532820,0
Boinazarov Shohrukh,14703041,0
Diasamidze Rati,13636804,0
Dolidze Shota,13630687,0
Goguadze Sandro,13631608,0
Ha Jungwoo,13215892,0
Khalid Alhaway,9326677,0
Khizaneishvili Tamaz,13634887,0
Khorava Giorgi,13636898,0
Khubuluri Zaal,13637134,0
Khusel-Erdene Enkh-Amgalan,4925092,0
Klug Daniel,1670840,0
Kocherzhinskiy Dmitriy Art,55700551,0
Kristesiashvili Andria,13634577,0
Maghlakelidze Nikoloz,13635930,0
Malania Zurab,13637061,0
Markarov Davit,13634160,0
Mefteh Mahdi,5522200,0
Mittal Advik,2410206,0
Muradyan Tigran A.,13320440,0
Nguyen Van Nhat Linh,12424072,0
Oyebade Alexander,13634593,0
Ritzerveld Noah,1085760,0
Sakhelashvili Gabriel,13637002,0
Sakhelashvili Sandro,13636880,0
Sarjveladze Nikoloz,13636944,0
Shorakhmatov Iskandar,14702975,0
Simonyan Movses,13321650,0
Sodbaatar Batsaikhan,4925068,0
Jakhria Kushal,497444,1823
Llari Marc,651044269,1800
Shogdzhiev Roman Sav,55653537,1715
Annapureddy Rheyansh Reddy,3244806,1698
Xia Joshua,30987830,1673
Pasula Milos,9208709,1672
Zheng Lerui,30981557,1640
Ling Chenxuan,30983118,1601
Xu Ryan (Zhuoyuan),329105250,1590
Ghoreishiamiri Seyedkian,36757527,1583
Modith Aaroh Mutyalapati,25147870,1555
Deepak Ambattu Rithvik,2410060,1542
Sutharjan Dakxwin,34606548,1523
Banerjee Supratit,2410079,1484
Kolodziejczyk Boris,651083248,1464
Konovalov Timofei Al.,34362606,1431
Ayyappan Santhosh,30979870,1415
Lishoy Gengis Paratazham Dildarav,491462,1402
Shangin Lev,55681085,1402
Indukuri Suhas,30980968,1400
Pathak Raghav,1084259,1400
Torres Lucas,1769464,1395
Guirado Lara Pablo,54770955,1389
Jumanazarov Ibrokhim,14225468,1388
Pavlovic David,16509544,1379
Safin Safarullakhan,33379475,1377
Nguyen Truong An Khang,12427616,1362
Apostu Rares-Stefan,42204062,1361
Cohen Israel,2857286,1351
Filipovs Sergejs,11631899,1345
Chen Chicheng Leon,1676660,1326
Marton-John Almos Kiran,17013135,1317
Amantay Khamza,13773062,1316
Zelenka Tomas,23750200,1308
Mariani Kim Paul,22779841,1306
Zilincan Tomas,14973928,1304
Bissaliyev Aisultan,13774204,1292
Zahariev Velislav,2944383,1290
Bolashakov Nurali,13792105,1286
Avyaay Garg,33413118,1275
Eshpulatov Islombek,14227371,1274
Faramarzi Garousi Maartia,36771856,1267
Kim Taewoo C,13215132,1262
Ejsymont Eryk,21089779,1259
Xing Zeqi,3249107,1256
Jani Aakash,30996163,1249
Dzielak Aleksander,21094551,1248
Babeikin Kiryl,13527428,1247
Sanikommu Jaideep Reddy,33384002,1239
Saqar Essa Khamis,9325611,1237
Akramov Khasan,14223538,1235
Zhauynbay Alimzhan,13782657,1233
Nicolardi Edoardo,28564103,1213
Zajadlak Milosz,21082782,1209
Matevosyan Hayk,13320637,1203
Sagyndyk Sanzhar,13787870,1203
Aadhya V,33432066,1193
Uilstuguldur Tsambagarav,4924797,1189
Mukhammadiev Khushnudbek,14228092,1187
Apikyan Sevak,13318020,1185
Khaertynov Amirkhan,55739350,1184
Jeshurun Obiri Yeboah Pryce-Tandoh,12602639,1182
Aitzhan Karim,13781936,1180
Buklaho Ignacy,21088373,1179
Bespai Daniyal,13787551,1171
Eshkol Idan,2860368,1171
Sodkhulegt Naranbold,4922239,1168
Bakhyt Rauan,13784960,1166
Kadyr Aldiyar,13783629,1166
Hummatov Safa,13448692,1154
Khati Tailan,13785028,1147
Otetileu Amanbek,13798952,1144
Popov Aleksandr And,55691110,1141
Wojtun Maksymilian,21082766,1138
Kais Kristofer,4518241,1131
Oh Sejun,13216112,1129
Vedrickas Vytis,12846678,1122
Aarush Bathula,33383669,1118
Khaled Aljamaat,12102415,1109
Koyunoglu Omer Alp,51616955,1105
Chighvinadze Robert,13634151,1103
Mammadov Jamal,13456644,1096
Aryan Mehta,33329664,1080
Panasiuk Stanislaw,41801474,1074
Zhang Lawrence,39900967,1070
Benito Arotoma Antonio Leonel,3881873,1044
Akramov Khusan,14223546,1037
Babkin Timofey Dm,55700055,1033
Abbassoy Javad,13458604,0
Abbassoy Toghrul,13458612,0
Abuladze Ilia,13636812,0
Aitmukhanov Arsen,13793950,0
Alessi Giove,28564200,0
Avetisyan Ashot A.,13320459,0
Ayaansh Mulukutla,33391998,0
Babukhadia Andria,13637096,0
Badenhorst Daniel,14350769,0
Balanchivadze Davit,13636650,0
Budaghyan Areg,13321617,0
Bulat Mansur,13785958,0
Chakrabarty Reyaansh,3256944,0
Chkhartishvili Lazare,13637290,0
Darwiche Mohamad,5312663,0
Deisadze Demetre,13637100,0
Dien James,15209539,0
Enkhbileg Gantumur,4923685,0
Enkhtulga Erdenebat,4925114,0
Gasparyan Hayk,13320785,0
Gordeladze Damiane,13637398,0
Goygov Idris,55787258,0
Hariton Luca,13913719,0
Hu Yinuo,30999880,0
Jakhaia Andria,13637339,0
Jibladze Nikoloz,13636693,0
Kalandadze Alexandre,13636790,0
Kanelombe Shaun Simaneka,15209563,0
Kharat Oways,5528160,0
Konopatskyi Aleksandr,14656230,0
Korzeniowski Wojciech,41822404,0
Latypov Mark Ev,55700730,0
Lenkov Stanislav,13530062,0
Lingur Tamerlan,55788335,0
Lingur Umar,55672728,0
Lipartia Giorgi,13634895,0
Makhsatuly Rakhim,13792318,0
Malania Roma,13637045,0
Malikov Arsen,13832271,0
Marat Dinmukhamed,13785974,0
Melkonyan Davit,13321498,0
Meredov Mahmut,14006529,0
Metreveli Gabriel,13637029,0
Mnatsakanyan Hayk,13320971,0
Mouawad Betros Sergio,5315476,0
Munkhbadral Erdene-Ochir,4922581,0
Retief Michael,14350840,0
Sakhokia Luka,13636669,0
Samaraweera S M Sethika Hans,29974615,0
Seo Juwon,13216597,0
Tajsumov Timour,273090,0
Todmunkh Turbat,4925084,0
Todua Gabriel,13637312,0
Trafimchuk Tsikhan,13532847,0
Tskhovrebadze Alexandre,13637010,0
Tsolmon Zorigoo,4925130,0
Tsulaia Giorgi,13634925,0
Unumunkh Zolbayar,4925076,0
Valiev Denis,55740111,0
Viazenkin Luka,13637401,0
Zargaran Sepas,34625275,0
Zhordania Nikoloz,13637282,0
Bhanuprakash P V,46648712,1332
Harshith P,25198661,1239
Lakshith P,25101536,1202
Harshvardhnachari Uttaradi,33386641,1087
A Durga Reddy,,0
A Rohith Kumar,,0
A Sunith,,1277
A.K.Swamy,,0
A.Mahammed Adil,,0
Adnan Ameen,,0
B Abhishek Reddy,,0
B Jaswanth Naik,,0
B Santosh,,0
B Vara Prasad Reddy,,0
B.Varadarajulu,,0
C.G.Rohith Krishna Varma,,0
C.Sravan Varma,,0
D K Sojan Raj,,0
D Yaswith,,0
D.M.Ansar,,0
G Chandra Has Reddy,,0
M Desmond,,1097
G Thanish,,0
G.Inaya Thulla,,0
G.Shalim Mani Kumar,,0
G.Sohan,,0
I.Aravind,,0
J.Rama Krishna,,0
K Harsha vardhan,,0
K Mehaboob,,0
K Obulesh,,0
K Rohan Vatsal,,0
K Shanmuka Sai Vadhan,,0
K Sreekar Praneeth Reddy,,0
K Surya,,0
K.Hema Chandra Reddy,,0
K.HussainBasha,,0
K.Jathin Skanda Nandan,,0
K.Mahaboob,,0
K.Manvith Naik,,0
K.Om Paneeth,,0
K.Sai Karthikeya,,0
K.Sai Saketh Reddy,,0
L.Mokshith kumar,,0
G Pavan Kalyan,,0
M thanvir,,0
M.Harry Jackson,,0
M.Joshith Reddy,,0
M.Sumanth vijay theodore,,0
M.V.S.Akshath Ram,,0
M.Yugandhar,,0
Mahendra Simha,,0
N Hari Prasad Reddy,,0
N Homeswar,,0
N Jitesh Keerthan Reddy,,0
N Premchand,,0
N.Venkata Hrudeswar,,0
Nanda Kishore,,0
Noushad Khan,,0
P Akash Eswarappa,,0
P Sriram,,0
P.Balaji,,0
P.Divya chand,,0
P.Sri Gowtham,,0
S Khaja Fareed,,0
S.Abdul Afnan,,0
S.Gowtham,,0
S.Rehan,,0
Sai Harmesh M,33325626,0
T.Ram Charan,,0
T.Saketh Samurai,,0
T.Suhas,,0
V Vishnu Vardhan Reddy,,0
V Vivekananda Reddy,,0
Y Sudeswar,,0
S Hitesh,,0
Antolak Julia,1159569,2387
Alinasab Mobina,12528897,2335
Avramidou Anastasia,4239873,2320
Sieber Fiona,12902373,2280
Terbe Julianna,708780,2275
Alboredo Julia,2124807,2263
Sliwicka Alicja,1150677,2240
Kubicka Anna,1152254,2229
Kucharska Honorata,1163868,2207
Terbe Zsuzsanna,708801,2196
Dwilewicz Katarzyna,1148486,2132
Arnhold Steffi,12931365,2121
Nemcova Karin,360821,2091
Djidjeli Sarah,36067474,2070
Sankova Stella,14944200,2067
Vanduyfhuys Daria,246336,2064
Azali Tannaz,12537721,2061
Naran-Erdene Naranbaatar,4903900,2055
Weis Olga,1270234,2039
Tomasi Elise,26088843,2003
Meszarosova Eva,14932598,1960
Tsivelekidou Evgenia,4274830,1943
Pellicoro Nathalie,1332350,1895
Paktinat Zhina,12572667,1888
Mak Tsz Wing Cora,14308088,1611
Du Plessis Anika,14318610,1586
Nansubuga Gloria,10000887,1531
Ahereza Joan,10018220,1459
Nabacwa Allen Kyolaba,10012257,1454
Shaw Laurie Ann,14318784,1412
Saayman Anais,14323133,1229
Mukisa Glory Bbumba,10006125,1105
Tin Jingyao,5804418,2561
Janik Igor,1159259,2533
Alexakis Dimitris,4277023,2464
Daghli Arash,12572381,2446
Agibileg Uurtsaikh,4901606,2441
Gholami Orimi Mahdi,12558486,2428
Eugene Floryan,20694784,2397
Stijve Theo,1331132,2392
Blahynka Martin,334766,2378
Molenda Marcin,1173065,2374
Gatineau Yovann,26028999,2368
Hollan Martin,360937,2355
Chylewski Patryk,1186191,2291
Niermann Tristan,12990698,2289
Leeb Simon,12924768,2267
Lee Qing Aun,5804167,2262
Nemeth Zalan,2512041,2249
Karas Marek,14928558,2233
Lou Vincent,1334972,2229
Sivakumar Ashvin,5804655,2185
Boudry William,234990,2109
De Block Yordi,214175,2100
Van Dijck Bjarne,239348,2080
Butzen Robin,244392,2063
Verbovsky Michal,14934213,2055
Musasizi Emmanuel,10004084,1978
Matovu Abel,10007768,1929
Tan Jun Hao,5805678,1796
De Paula Luan Araujo,22739998,1768
Martin Nico,14334224,1746
Wagner Gerald,14311704,1742
Almeida Ygor De Souza,2190370,1739
Allison James,14329522,1734
Nyola Wasswa Mark,10007660,1680
Bitarinsa Arthur,10007709,1659
Mahlangu Sello,14334623,0
Gines Esteo Pedro Antonio,32080190,2505
Can Isik,6383742,2483
Gharibyan Mamikon,13308300,2476
Rozen Eytan,2816750,2468
Babazada Khazar,13413554,2461
Stoyanov Tsvetan,2917173,2457
Nogerbek Kazybek,13710427,2457
Rodrigue-Lemieux Shawn,2620049,2451
Krastev Alexander,12989983,2431
Bilych Olexiy,14156504,2417
Baum Jonasz,1195360,2414
Garrido Outon Alex,24516279,2411
Girel Joseph,36033561,2411
Fromm Marius,12993190,2408
Niedbala Bartlomiej,21834008,2407
Ben Ari Yannay,2815222,2392
Tsaruk Maksim,13511173,2392
Fecker Noah,1334263,2382
Makridis Dimitrios,25864475,2382
Soham Kamotra,46647490,2381
Kusa Jakub,395595,2376
Risteski Emil,15005267,2364
Stremavicius Pijus,12812730,2354
Turcan Richard,14947951,2343
Papadiamandis Elliot,36074160,2331
Luczak Filip,1193686,2325
Juhasz Agoston,778346,2324
Antonica Dragos-Andrei,1246372,2321
Pobor Milo,16503589,2321
Tadic Stefan,958980,2318
Sargsyan Sargis Vach.,13310810,2315
Akbas Umut Ata,44572646,2307
Schernthaner David,1649574,2305
Czernek Tymon,1199510,2303
Ognean Mihnea-Ionut,1232347,2303
Kristoferitsch Daniel,1642650,2296
Stepanencu Nicodim-Cosmin,1256220,2289
Oye-Stromberg Alexander,1525999,2284
Chinguun Sumiya,4902572,2269
Ivanovic Marko,967408,2265
Padurariu Mihai-Edward,1234811,2263
Mica Marek,382884,2262
Bizhigitov Zhangir,13725599,2261
Perez Guerra Raul,32078188,2255
Redzisz Michal,21816107,2244
Antal Hunor-Zoltan,1247328,2235
Torngren Gustav,1728970,2235
Coca Cristi-Iulian,1237004,2232
Ochedzan Tymon,21810389,2225
Vilcu Matei-Stefan,1245058,2221
Ballotti Luca,2816429,2215
Unneland Mathias,1525581,2212
Dahl Max,1526626,2202
Ilyasli Ughur,13416197,2198
Dehtiarov Roman,14186640,2188
Mitev Valentin,2921707,2171
Schouten Mathias Lind,1532790,2159
Jordanov Mihail,15004473,2158
Petreski Leonid,15006280,2148
Nikolov Yavor,2926644,2143
Gagic Milan A,979805,2142
Meskenas Paulius,12809969,2139
