,upset_score,tournament_id,left_fide_id,left_rtg,right_fide_id,right_rtg,location,medium,time_control
33,0.0,670407,1330110,2439,2820706,2133,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
34,0.0,670407,2830138,2129,1238175,2434,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
34,0.0,670407,2830138,2129,1238175,2434,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
34,0.0,670407,2830138,2129,1238175,2434,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
35,0.0,670407,25059009,2433,979805,2125,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
35,0.0,670407,25059009,2433,979805,2125,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
35,0.0,670407,25059009,2433,979805,2125,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
35,0.0,670407,25059009,2433,979805,2125,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
35,0.0,670407,25059009,2433,979805,2125,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
35,0.0,670407,25059009,2433,979805,2125,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
36,312.0,670407,3428141,2121,1440640,2433,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
36,312.0,670407,3428141,2121,1440640,2433,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
37,0.0,670407,25064967,2430,2820200,2121,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
38,0.0,670407,2510243,2115,13611216,2428,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
38,0.0,670407,2510243,2115,13611216,2428,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
39,0.0,670407,45105987,2416,2822674,2113,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
39,0.0,670407,45105987,2416,2822674,2113,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
40,0.0,670407,16503902,2084,2820242,2416,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
40,0.0,670407,16503902,2084,2820242,2416,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
40,0.0,670407,16503902,2084,2820242,2416,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
40,0.0,670407,16503902,2084,2820242,2416,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
41,0.0,670407,5818320,2415,14636549,2064,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
41,0.0,670407,5818320,2415,14636549,2064,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
41,0.0,670407,5818320,2415,14636549,2064,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
41,0.0,670407,5818320,2415,14636549,2064,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
42,0.0,670407,2816828,2037,2822237,2412,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
43,0.0,670407,1930087,2409,2863664,2022,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
43,0.0,670407,1930087,2409,2863664,2022,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
43,0.0,670407,1930087,2409,2863664,2022,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
44,0.0,670407,899240,2007,45004714,2407,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
44,0.0,670407,899240,2007,45004714,2407,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
45,0.0,670407,13306707,2402,2814595,1987,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
46,0.0,670407,14350653,1985,26093553,2402,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
46,0.0,670407,14350653,1985,26093553,2402,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
47,0.0,670407,1640879,2402,7805225,1974,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
48,0.0,670407,2839437,1960,875740,2396,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
49,0.0,670407,2817247,2387,2894101,1938,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
50,0.0,670407,2872264,1876,4503023,2384,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
50,0.0,670407,2872264,1876,4503023,2384,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
50,0.0,670407,2872264,1876,4503023,2384,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
50,0.0,670407,2872264,1876,4503023,2384,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
51,0.0,670407,34506896,2377,25879472,1832,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
52,0.0,670407,28536690,1759,26028999,2375,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
52,0.0,670407,28536690,1759,26028999,2375,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
52,0.0,670407,28536690,1759,26028999,2375,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
52,0.0,670407,28536690,1759,26028999,2375,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
52,0.0,670407,28536690,1759,26028999,2375,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
53,0.0,670407,964875,2371,14323842,1746,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
53,0.0,670407,964875,2371,14323842,1746,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
54,0.0,670407,3016536,1563,386588,2371,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
55,0.0,670407,46617051,2370,11800240,1555,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
55,0.0,670407,46617051,2370,11800240,1555,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
56,0.0,670407,9324577,1405,1520857,2365,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
57,0.0,670407,12812730,2363,9309152,1269,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
57,0.0,670407,12812730,2363,9309152,1269,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
58,0.0,670407,9325824,1227,2823900,2359,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
59,0.0,670407,14933128,2353,9324585,1139,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,0.0,670410,7104391,1991,2915138,2415,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
1,0.0,670410,13712802,2376,2817220,1965,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
2,205.0,670410,25728890,1964,13310828,2374,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
2,205.0,670410,25728890,1964,13310828,2374,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
2,205.0,670410,25728890,1964,13310828,2374,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
2,205.0,670410,25728890,1964,13310828,2374,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
3,0.0,670410,13413015,2356,1238019,1946,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
3,0.0,670410,13413015,2356,1238019,1946,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
3,0.0,670410,13413015,2356,1238019,1946,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
3,0.0,670410,13413015,2356,1238019,1946,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
3,0.0,670410,13413015,2356,1238019,1946,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
4,0.0,670410,4505344,1946,12924997,2331,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
5,0.0,670410,1197576,2327,2842853,1944,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
5,0.0,670410,1197576,2327,2842853,1944,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
5,0.0,670410,1197576,2327,2842853,1944,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
6,0.0,670410,14539063,1943,25049615,2326,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
7,0.0,670410,24173770,2300,13614576,1926,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
7,0.0,670410,24173770,2300,13614576,1926,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
7,0.0,670410,24173770,2300,13614576,1926,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
8,0.0,670410,1520660,1909,14159899,2268,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
8,0.0,670410,1520660,1909,14159899,2268,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
9,0.0,670410,12956830,2266,2840451,1869,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
9,0.0,670410,12956830,2266,2840451,1869,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
9,0.0,670410,12956830,2266,2840451,1869,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
9,0.0,670410,12956830,2266,2840451,1869,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
10,0.0,670410,5217962,1865,1172883,2259,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
11,361.0,670410,4902785,2223,4503104,1862,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
11,361.0,670410,4902785,2223,4503104,1862,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
11,361.0,670410,4902785,2223,4503104,1862,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
12,0.0,670410,3215660,1850,14611481,2221,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
13,194.5,670410,3418723,2219,14212463,1830,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
14,0.0,670410,979996,1824,13725831,2199,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
15,180.5,670410,13706799,2181,5125090,1820,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
15,180.5,670410,13706799,2181,5125090,1820,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
15,180.5,670410,13706799,2181,5125090,1820,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
15,180.5,670410,13706799,2181,5125090,1820,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
15,180.5,670410,13706799,2181,5125090,1820,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
15,180.5,670410,13706799,2181,5125090,1820,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
16,0.0,670410,20676611,1799,1163868,2179,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
16,0.0,670410,20676611,1799,1163868,2179,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
16,0.0,670410,20676611,1799,1163868,2179,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
16,0.0,670410,20676611,1799,1163868,2179,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
16,0.0,670410,20676611,1799,1163868,2179,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
17,0.0,670410,2620472,2177,14545080,1783,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
18,0.0,670410,5138167,1764,45004722,2174,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
18,0.0,670410,5138167,1764,45004722,2174,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
18,0.0,670410,5138167,1764,45004722,2174,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
18,0.0,670410,5138167,1764,45004722,2174,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
19,0.0,670410,13711261,2169,35068601,1736,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
20,410.0,670410,12403989,1728,13415875,2138,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
20,410.0,670410,12403989,1728,13415875,2138,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
21,0.0,670410,763314,2118,16504518,1718,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
22,0.0,670410,14536757,1706,14546264,2112,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
23,0.0,670410,34557431,2109,14339463,1687,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
24,0.0,670410,35094580,1562,21807558,2089,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
24,0.0,670410,35094580,1562,21807558,2089,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
24,0.0,670410,35094580,1562,21807558,2089,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
25,0.0,670410,381470,2089,1938649,1538,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
26,0.0,670410,2919648,1500,36067474,2082,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
26,0.0,670410,2919648,1500,36067474,2082,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
26,0.0,670410,2919648,1500,36067474,2082,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
27,0.0,670410,12983292,2073,25802488,1498,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
28,0.0,670410,9700463,1493,246336,2073,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
28,0.0,670410,9700463,1493,246336,2073,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
28,0.0,670410,9700463,1493,246336,2073,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
28,0.0,670410,9700463,1493,246336,2073,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
28,0.0,670410,9700463,1493,246336,2073,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
28,0.0,670410,9700463,1493,246336,2073,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
29,0.0,670410,14960710,2062,3010201,1470,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
30,0.0,670410,1462296,1412,2815109,2024,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
31,0.0,670410,26053438,2019,14318784,1409,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
31,0.0,670410,26053438,2019,14318784,1409,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
31,0.0,670410,26053438,2019,14318784,1409,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
32,0.0,670410,14309050,1266,12808253,2014,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,123.0,670410,2915138,2415,13711261,2169,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
0,123.0,670410,2915138,2415,13711261,2169,Cala Gonone - Dorgali (NU),offline,90'/40 moves + 30' + 30'' bonus
